C,alpha/C,digit/C,whitespace/C,spe_ch/C,W,short_words/W,avg_W_len,unique_W/W,spam_W_match,class
115,0.765217391,0,0.191304348,0.043478261,23,0.130434783,4.043478261,1,0,0
27,0.703703704,0.037037037,0.222222222,0.037037037,7,0.428571429,3,1,0,0
139,0.762589928,0.007194245,0.201438849,0.028776978,29,0.379310345,3.827586207,0.931034483,0,0
46,0.760869565,0,0.195652174,0.043478261,10,0.4,3.7,1,0,0
113,0.725663717,0.008849558,0.203539823,0.061946903,24,0.333333333,3.75,0.916666667,0,0
153,0.745098039,0,0.22875817,0.026143791,36,0.305555556,3.277777778,0.75,0,0
34,0.852941176,0,0.147058824,0,6,0,4.833333333,1,0,0
80,0.675,0.0125,0.2,0.1125,17,0.352941176,3.764705882,0.941176471,0,0
7,0.571428571,0,0.142857143,0.285714286,2,0.5,3,1,0,0
36,0.777777778,0.027777778,0.166666667,0.027777778,7,0.428571429,4.285714286,1,0,0
73,0.794520548,0,0.178082192,0.02739726,14,0.214285714,4.285714286,0.928571429,0,0
24,0.791666667,0,0.166666667,0.041666667,5,0.2,4,1,0,0
49,0.612244898,0.040816327,0.224489796,0.12244898,12,0.416666667,3.166666667,1,0,0
48,0.791666667,0,0.1875,0.020833333,10,0.2,3.9,1,0,0
153,0.764705882,0,0.183006536,0.065359477,29,0.344827586,4.379310345,0.862068966,0,0
92,0.815217391,0,0.184782609,0,18,0.166666667,4.166666667,0.888888889,0,0
99,0.666666667,0,0.171717172,0.161616162,18,0.166666667,4.555555556,1,0,0
153,0.764705882,0,0.183006536,0.065359477,29,0.344827586,4.379310345,0.862068966,0,0
48,0.8125,0,0.145833333,0.041666667,8,0.125,5.125,1,0,0
42,0.833333333,0,0.142857143,0.023809524,7,0.142857143,5.142857143,1,0,0
24,0.708333333,0,0.083333333,0.208333333,3,0,7.333333333,1,0,0
162,0.790123457,0.012345679,0.154320988,0.043209877,26,0.192307692,5.269230769,0.923076923,1,1
30,0.8,0,0.2,0,7,0.428571429,3.428571429,1,0,0
43,0.813953488,0,0.162790698,0.023255814,8,0.125,4.5,1,0,0
24,0.833333333,0,0.166666667,0,5,0.2,4,1,0,0
34,0.823529412,0,0.147058824,0.029411765,6,0.166666667,4.833333333,1,0,0
144,0.798611111,0,0.166666667,0.034722222,25,0.12,4.8,0.84,0,0
177,0.762711864,0,0.186440678,0.050847458,34,0.235294118,4.235294118,0.941176471,0,0
143,0.685314685,0.111888112,0.146853147,0.055944056,22,0.272727273,5.545454545,0.909090909,0,1
52,0.788461538,0,0.192307692,0.019230769,11,0.272727273,3.818181818,0.909090909,0,0
82,0.804878049,0,0.195121951,0,17,0.411764706,3.882352941,0.941176471,0,0
39,0.743589744,0,0.153846154,0.102564103,7,0.285714286,4.714285714,1,0,0
80,0.675,0,0.2125,0.1125,18,0.333333333,3.5,0.833333333,0,0
35,0.714285714,0,0.228571429,0.057142857,9,0.333333333,3,1,0,0
89,0.730337079,0,0.168539326,0.112359551,16,0.0625,4.6875,0.9375,0,0
41,0.780487805,0,0.146341463,0.073170732,7,0.142857143,5,1,0,0
27,0.740740741,0,0.222222222,0.037037037,7,0.285714286,3,1,0,0
158,0.708860759,0.120253165,0.151898734,0.018987342,25,0.28,5.36,1,1,1
32,0.8125,0,0.15625,0.03125,6,0.166666667,4.5,1,0,0
33,0.727272727,0,0.151515152,0.121212121,6,0,4.666666667,1,0,0
39,0.666666667,0,0.230769231,0.153846154,10,0.6,3.2,0.8,0,0
5,0.4,0,0,0.6,1,0,5,1,0,0
126,0.785714286,0.007936508,0.182539683,0.023809524,24,0.208333333,4.291666667,0.958333333,0,0
166,0.78313253,0,0.186746988,0.030120482,32,0.21875,4.21875,0.9375,0,0
71,0.802816901,0,0.154929577,0.042253521,12,0.25,5,1,0,1
141,0.75177305,0,0.205673759,0.042553191,30,0.2,3.733333333,0.8,0,0
124,0.782258065,0,0.169354839,0.048387097,22,0.227272727,4.681818182,1,0,0
38,0.815789474,0,0.157894737,0.026315789,7,0.142857143,4.571428571,1,0,0
62,0.774193548,0,0.193548387,0.032258065,13,0.076923077,3.846153846,0.923076923,0,0
47,0.787234043,0,0.191489362,0.021276596,10,0.2,3.8,1,0,0
21,0.714285714,0,0.142857143,0.142857143,4,0,4.5,1,0,0
113,0.778761062,0,0.194690265,0.03539823,23,0.173913043,4,0.913043478,0,0
71,0.704225352,0.014084507,0.211267606,0.070422535,16,0.375,3.5,1,0,0
32,0.78125,0,0.15625,0.0625,6,0,4.5,1,0,0
72,0.777777778,0,0.208333333,0.013888889,16,0.3125,3.5625,1,0,0
141,0.70212766,0,0.156028369,0.14893617,23,0.217391304,5.217391304,0.956521739,0,0
34,0.764705882,0,0.117647059,0.117647059,5,0,6,1,0,0
37,0.702702703,0,0.243243243,0.054054054,10,0.2,2.8,1,0,0
144,0.618055556,0.173611111,0.173611111,0.034722222,26,0.230769231,4.576923077,0.961538462,1,1
25,0.92,0,0.08,0,3,0,7.666666667,1,0,0
27,0.814814815,0,0.185185185,0,6,0.666666667,3.666666667,1,0,0
159,0.767295597,0.018867925,0.194968553,0.018867925,32,0.375,4,0.9375,1,0
107,0.747663551,0,0.177570093,0.074766355,20,0.15,4.4,0.9,0,0
145,0.744827586,0.068965517,0.186206897,0,28,0.357142857,4.214285714,0.964285714,0,1
12,0.75,0.083333333,0.083333333,0.083333333,2,0,5.5,1,0,0
25,0.8,0,0.16,0.04,5,0.2,4.2,1,0,0
63,0.73015873,0,0.174603175,0.095238095,12,0.25,4.333333333,1,0,0
32,0.8125,0,0.15625,0.03125,6,0.166666667,4.5,1,0,0
23,0.869565217,0,0.086956522,0.043478261,3,0,7,1,0,0
53,0.735849057,0,0.188679245,0.075471698,11,0.181818182,3.909090909,1,0,0
159,0.72327044,0.075471698,0.176100629,0.025157233,29,0.24137931,4.517241379,1,1,1
104,0.730769231,0,0.182692308,0.086538462,20,0.3,4.25,1,0,0
157,0.700636943,0.121019108,0.159235669,0.01910828,26,0.307692308,5.076923077,0.846153846,0,1
148,0.743243243,0.006756757,0.22972973,0.02027027,35,0.457142857,3.257142857,0.628571429,0,0
81,0.827160494,0.012345679,0.160493827,0,14,0.071428571,4.857142857,1,1,1
143,0.776223776,0,0.167832168,0.055944056,25,0.2,4.76,0.92,0,0
51,0.764705882,0,0.176470588,0.058823529,10,0.2,4.2,1,0,0
155,0.580645161,0.225806452,0.15483871,0.038709677,25,0.2,5.24,0.96,1,1
114,0.666666667,0,0.201754386,0.131578947,24,0.375,3.791666667,0.875,0,0
131,0.740458015,0.007633588,0.213740458,0.038167939,29,0.275862069,3.551724138,0.931034483,0,0
161,0.633540373,0.167701863,0.149068323,0.049689441,25,0.16,5.48,0.96,0,1
172,0.761627907,0,0.156976744,0.093023256,28,0.392857143,5.25,0.678571429,1,0
42,0.80952381,0,0.166666667,0.023809524,8,0.125,4.375,1,0,0
164,0.707317073,0.109756098,0.164634146,0.018292683,28,0.285714286,4.892857143,0.928571429,0,1
153,0.712418301,0.052287582,0.189542484,0.045751634,30,0.266666667,4.133333333,0.866666667,0,0
37,0.837837838,0,0.162162162,0,7,0,4.428571429,1,0,0
61,0.803278689,0,0.163934426,0.032786885,11,0.090909091,4.636363636,1,0,0
73,0.739726027,0,0.205479452,0.054794521,16,0.375,3.625,0.9375,0,0
92,0.760869565,0,0.217391304,0.02173913,21,0.380952381,3.428571429,0.952380952,0,0
135,0.777777778,0,0.214814815,0.007407407,30,0.433333333,3.533333333,0.7,0,0
84,0.75,0,0.166666667,0.083333333,15,0.133333333,4.666666667,1,0,0
78,0.692307692,0.025641026,0.243589744,0.038461538,20,0.45,2.95,1,0,0
33,0.818181818,0,0.181818182,0,7,0.142857143,3.857142857,1,0,0
90,0.777777778,0,0.2,0.022222222,19,0.105263158,3.789473684,1,0,0
147,0.768707483,0.006802721,0.197278912,0.027210884,30,0.266666667,3.933333333,0.866666667,0,0
33,0.818181818,0,0.151515152,0.03030303,6,0,4.666666667,1,0,0
31,0.806451613,0,0.161290323,0.032258065,6,0.333333333,4.333333333,1,0,0
5,0.4,0,0,0.6,1,0,5,1,0,0
149,0.825503356,0,0.154362416,0.020134228,24,0.125,5.25,0.875,0,0
21,0.80952381,0,0.142857143,0.047619048,4,0,4.5,1,0,0
131,0.748091603,0,0.221374046,0.030534351,30,0.233333333,3.4,0.9,0,0
153,0.758169935,0,0.209150327,0.032679739,33,0.151515152,3.666666667,0.878787879,0,0
31,0.774193548,0,0.161290323,0.064516129,6,0.333333333,4.333333333,1,0,0
51,0.823529412,0,0.156862745,0.019607843,9,0.333333333,4.777777778,1,0,0
18,0.722222222,0,0.166666667,0.111111111,4,0.5,3.75,1,0,0
171,0.789473684,0,0.192982456,0.01754386,34,0.235294118,4.058823529,0.852941176,0,0
129,0.689922481,0.100775194,0.162790698,0.046511628,22,0.090909091,4.909090909,0.954545455,1,1
76,0.789473684,0,0.184210526,0.026315789,15,0.066666667,4.133333333,1,0,0
78,0.692307692,0,0.166666667,0.141025641,14,0.214285714,4.642857143,0.857142857,0,0
112,0.785714286,0,0.1875,0.026785714,22,0.272727273,4.136363636,1,0,0
58,0.75862069,0,0.189655172,0.051724138,12,0.333333333,3.916666667,1,0,0
158,0.753164557,0,0.208860759,0.037974684,34,0.205882353,3.676470588,0.794117647,0,0
58,0.724137931,0,0.189655172,0.103448276,12,0.416666667,4,0.833333333,0,0
153,0.803921569,0,0.183006536,0.013071895,29,0.24137931,4.310344828,0.689655172,0,0
153,0.758169935,0.013071895,0.176470588,0.052287582,28,0.178571429,4.5,0.964285714,0,1
34,0.823529412,0,0.117647059,0.058823529,5,0,6,1,0,0
121,0.619834711,0.190082645,0.190082645,0,24,0.125,4.083333333,0.958333333,1,1
34,0.735294118,0,0.176470588,0.088235294,7,0.142857143,4,1,0,0
29,0.620689655,0,0.24137931,0.206896552,8,0.5,3,0.75,0,0
26,0.730769231,0,0.192307692,0.076923077,6,0.333333333,3.5,1,0,0
71,0.830985915,0,0.154929577,0.028169014,12,0.166666667,5.083333333,0.916666667,1,0
121,0.785123967,0,0.190082645,0.024793388,24,0.083333333,4.083333333,0.791666667,1,1
177,0.762711864,0,0.186440678,0.050847458,34,0.235294118,4.235294118,0.941176471,0,0
56,0.857142857,0,0.142857143,0,9,0.111111111,5.333333333,1,0,0
148,0.75,0,0.216216216,0.033783784,33,0.303030303,3.515151515,0.727272727,0,0
96,0.78125,0,0.177083333,0.052083333,18,0.166666667,4.444444444,0.944444444,0,0
110,0.772727273,0,0.190909091,0.036363636,22,0.227272727,4.045454545,0.954545455,0,0
455,0.769230769,0,0.206593407,0.024175824,95,0.294736842,3.8,0.726315789,0,0
36,0.833333333,0,0.138888889,0.027777778,6,0,5.166666667,1,0,0
44,0.704545455,0,0.136363636,0.159090909,7,0,5.428571429,0.857142857,0,0
33,0.757575758,0,0.181818182,0.060606061,7,0.285714286,3.857142857,1,0,0
51,0.745098039,0,0.196078431,0.058823529,11,0.181818182,3.727272727,1,0,0
157,0.808917197,0,0.171974522,0.01910828,28,0.107142857,4.642857143,0.928571429,1,1
45,0.777777778,0,0.2,0.022222222,10,0.2,3.6,1,0,0
37,0.810810811,0,0.135135135,0.054054054,6,0,5.333333333,1,0,0
161,0.652173913,0.142857143,0.161490683,0.043478261,27,0.222222222,5,1,1,1
39,0.794871795,0,0.179487179,0.025641026,8,0,4,1,0,0
96,0.708333333,0.020833333,0.229166667,0.041666667,23,0.391304348,3.217391304,0.913043478,0,0
15,0.666666667,0,0.133333333,0.2,3,0.333333333,4.333333333,1,0,0
37,0.756756757,0,0.162162162,0.081081081,7,0,4.428571429,1,0,0
32,0.78125,0,0.1875,0.03125,7,0,3.714285714,0.857142857,0,0
150,0.706666667,0,0.24,0.053333333,37,0.27027027,3.081081081,0.72972973,0,0
29,0.827586207,0,0.103448276,0.068965517,4,0.25,6.5,1,0,0
36,0.777777778,0,0.166666667,0.055555556,7,0,4.285714286,1,0,0
54,0.833333333,0,0.166666667,0,10,0.4,4.5,1,0,0
29,0.827586207,0,0.137931034,0.034482759,5,0.2,5,1,0,0
47,0.70212766,0,0.212765957,0.085106383,11,0.363636364,3.363636364,1,0,0
172,0.773255814,0,0.203488372,0.023255814,36,0.333333333,3.805555556,0.861111111,0,0
32,0.65625,0,0.15625,0.1875,6,0.333333333,4.5,1,0,0
22,0.772727273,0,0.136363636,0.090909091,4,0.25,4.75,1,0,0
150,0.666666667,0.106666667,0.18,0.046666667,28,0.142857143,4.392857143,0.857142857,1,1
91,0.758241758,0,0.186813187,0.054945055,18,0.277777778,4.111111111,0.888888889,0,0
53,0.79245283,0,0.169811321,0.037735849,10,0.3,4.4,1,0,0
24,0.875,0,0.125,0,4,0.25,5.25,1,0,0
121,0.776859504,0,0.190082645,0.033057851,24,0.166666667,4.083333333,0.791666667,0,0
36,0.805555556,0,0.166666667,0.027777778,7,0.285714286,4.285714286,1,0,0
212,0.759433962,0,0.179245283,0.061320755,39,0.256410256,4.461538462,0.923076923,0,0
32,0.8125,0,0.15625,0.0625,6,0.166666667,4.666666667,0.833333333,0,0
153,0.751633987,0.032679739,0.163398693,0.052287582,26,0.153846154,4.923076923,0.923076923,1,1
59,0.813559322,0,0.152542373,0.033898305,10,0.3,5,1,0,0
153,0.738562092,0,0.222222222,0.039215686,35,0.342857143,3.4,0.685714286,0,0
37,0.702702703,0,0.135135135,0.162162162,6,0.166666667,5.333333333,1,0,0
79,0.721518987,0,0.202531646,0.075949367,17,0.294117647,3.705882353,0.941176471,0,0
23,0.782608696,0,0.217391304,0,6,0.5,3,1,0,0
50,0.78,0,0.2,0.02,11,0.090909091,3.636363636,0.909090909,0,0
75,0.773333333,0,0.2,0.026666667,16,0.375,3.75,0.9375,0,0
41,0.731707317,0,0.219512195,0.048780488,10,0.3,3.2,1,0,0
8,0.5,0,0.125,0.375,2,0.5,3.5,1,0,0
36,0.777777778,0,0.194444444,0.027777778,8,0.125,3.625,0.875,0,0
31,0.741935484,0,0.193548387,0.064516129,7,0.428571429,3.571428571,1,0,0
73,0.767123288,0.02739726,0.191780822,0.01369863,15,0.266666667,3.933333333,1,0,0
134,0.768656716,0,0.201492537,0.037313433,28,0.214285714,3.857142857,0.892857143,0,0
14,0.714285714,0,0.214285714,0.071428571,4,0.5,2.75,1,0,0
97,0.742268041,0,0.226804124,0.030927835,23,0.47826087,3.260869565,0.913043478,0,0
125,0.68,0.008,0.168,0.144,22,0.181818182,4.727272727,0.954545455,0,0
91,0.791208791,0,0.197802198,0.010989011,19,0.210526316,3.842105263,1,0,0
63,0.746031746,0.015873016,0.158730159,0.079365079,11,0.272727273,4.818181818,1,0,0
58,0.793103448,0,0.189655172,0.017241379,12,0.083333333,3.916666667,1,0,0
53,0.773584906,0,0.20754717,0.037735849,12,0.333333333,3.583333333,0.916666667,0,0
26,0.769230769,0.038461538,0.153846154,0.038461538,5,0.4,4.4,1,0,0
138,0.65942029,0.007246377,0.231884058,0.130434783,33,0.303030303,3.333333333,0.727272727,0,0
29,0.724137931,0,0.24137931,0.034482759,8,0.625,2.75,0.875,0,0
30,0.833333333,0,0.133333333,0.033333333,5,0.2,5.2,1,0,0
156,0.814102564,0.019230769,0.147435897,0.019230769,24,0.125,5.541666667,0.958333333,0,0
37,0.783783784,0,0.189189189,0.027027027,8,0.25,3.75,1,0,0
78,0.756410256,0,0.179487179,0.076923077,15,0.266666667,4.333333333,0.866666667,0,0
33,0.878787879,0,0.090909091,0.03030303,4,0.25,7.5,1,0,0
145,0.606896552,0.193103448,0.144827586,0.055172414,22,0.363636364,5.636363636,0.909090909,0,1
149,0.651006711,0.11409396,0.181208054,0.053691275,28,0.321428571,4.357142857,0.857142857,1,1
104,0.730769231,0.009615385,0.230769231,0.028846154,25,0.48,3.2,0.92,0,0
57,0.614035088,0,0.175438596,0.210526316,11,0.181818182,4.272727273,1,0,0
62,0.725806452,0,0.209677419,0.064516129,14,0.428571429,3.5,0.928571429,0,0
183,0.781420765,0,0.202185792,0.016393443,38,0.289473684,3.842105263,0.894736842,0,0
593,0.596964587,0.006745363,0.202360877,0.224283305,121,0.495867769,4.05785124,0.421487603,0,0
60,0.783333333,0,0.183333333,0.033333333,12,0.166666667,4.083333333,1,0,0
61,0.770491803,0,0.196721311,0.032786885,13,0.230769231,3.769230769,1,0,0
64,0.84375,0,0.15625,0,11,0.181818182,4.909090909,1,0,0
45,0.733333333,0.022222222,0.177777778,0.066666667,9,0.111111111,4.111111111,1,0,0
88,0.727272727,0,0.215909091,0.079545455,20,0.25,3.55,0.9,0,0
21,0.80952381,0,0.142857143,0.047619048,4,0,4.5,1,0,0
336,0.767857143,0.00297619,0.208333333,0.026785714,71,0.267605634,3.774647887,0.774647887,0,0
86,0.837209302,0,0.162790698,0,15,0.066666667,4.8,0.866666667,0,0
156,0.775641026,0,0.198717949,0.025641026,32,0.21875,3.90625,0.84375,0,0
30,0.7,0.033333333,0.2,0.066666667,7,0.571428571,3.428571429,1,0,0
105,0.723809524,0,0.228571429,0.047619048,25,0.4,3.24,0.8,0,0
147,0.653061224,0.006802721,0.217687075,0.12244898,33,0.454545455,3.484848485,0.787878788,0,0
37,0.756756757,0,0.162162162,0.108108108,7,0.428571429,4.571428571,0.857142857,0,0
52,0.826923077,0,0.173076923,0,10,0.3,4.3,1,0,0
136,0.580882353,0.213235294,0.139705882,0.066176471,20,0.15,5.85,1,1,1
152,0.776315789,0,0.177631579,0.046052632,28,0.214285714,4.464285714,0.785714286,0,0
43,0.813953488,0,0.162790698,0.023255814,8,0.125,4.5,0.875,0,0
149,0.738255034,0.060402685,0.187919463,0.013422819,29,0.344827586,4.172413793,0.931034483,0,1
147,0.659863946,0.163265306,0.149659864,0.027210884,23,0.043478261,5.434782609,1,1,1
42,0.761904762,0,0.214285714,0.047619048,10,0.3,3.4,0.9,0,0
46,0.826086957,0,0.173913043,0,9,0.111111111,4.222222222,1,0,0
25,0.8,0,0.12,0.08,4,0,5.5,1,0,0
127,0.779527559,0,0.204724409,0.015748031,27,0.222222222,3.740740741,0.925925926,0,0
32,0.75,0,0.15625,0.125,6,0.333333333,4.666666667,0.833333333,0,0
142,0.774647887,0.014084507,0.176056338,0.035211268,26,0.230769231,4.5,0.961538462,0,0
125,0.848,0.008,0.144,0,19,0.315789474,5.631578947,0.947368421,0,0
24,0.791666667,0,0.166666667,0.041666667,5,0.2,4,1,0,0
43,0.674418605,0,0.162790698,0.162790698,8,0.25,4.5,1,0,0
99,0.707070707,0.04040404,0.202020202,0.050505051,21,0.333333333,3.761904762,1,0,0
152,0.730263158,0,0.230263158,0.039473684,36,0.361111111,3.25,0.583333333,1,0
37,0.756756757,0,0.189189189,0.054054054,8,0.125,3.75,1,0,0
32,0.78125,0,0.1875,0.03125,7,0.428571429,3.714285714,1,0,0
3,0,1,0,0,1,0,3,1,0,0
153,0.705882353,0.08496732,0.124183007,0.08496732,20,0.15,6.7,1,1,1
28,0.714285714,0.035714286,0.178571429,0.071428571,6,0.166666667,3.833333333,1,0,0
55,0.781818182,0,0.163636364,0.054545455,10,0.2,4.6,1,0,0
28,0.75,0,0.25,0,8,0.5,2.625,1,0,0
119,0.798319328,0,0.201680672,0,25,0.24,3.8,1,0,0
29,0.793103448,0,0.172413793,0.034482759,6,0.166666667,4,1,0,0
114,0.754385965,0.00877193,0.192982456,0.052631579,23,0.391304348,4.043478261,0.913043478,0,0
39,0.794871795,0,0.205128205,0,9,0.333333333,3.444444444,1,0,0
151,0.668874172,0,0.238410596,0.092715232,37,0.378378378,3.108108108,0.702702703,0,0
147,0.741496599,0,0.156462585,0.102040816,24,0.208333333,5.166666667,0.666666667,0,0
132,0.712121212,0.090909091,0.174242424,0.022727273,24,0.291666667,4.541666667,0.916666667,0,1
42,0.761904762,0,0.142857143,0.095238095,7,0.142857143,5.142857143,1,0,0
71,0.676056338,0.112676056,0.183098592,0.028169014,14,0.142857143,4.142857143,0.928571429,1,1
156,0.762820513,0,0.198717949,0.038461538,32,0.21875,3.90625,0.90625,0,0
25,0.72,0,0.2,0.08,6,0,3.333333333,1,0,0
148,0.641891892,0.155405405,0.175675676,0.027027027,27,0.259259259,4.518518519,0.962962963,0,1
41,0.731707317,0,0.170731707,0.097560976,8,0.25,4.25,1,0,0
83,0.78313253,0,0.192771084,0.024096386,17,0.235294118,3.941176471,0.882352941,0,0
45,0.666666667,0.044444444,0.222222222,0.066666667,11,0.363636364,3.181818182,0.909090909,0,0
73,0.753424658,0.01369863,0.191780822,0.04109589,15,0.333333333,3.933333333,1,0,0
158,0.765822785,0,0.170886076,0.063291139,28,0.142857143,4.678571429,0.892857143,0,0
47,0.765957447,0,0.191489362,0.042553191,10,0.3,3.8,1,0,0
156,0.711538462,0.121794872,0.141025641,0.025641026,23,0.173913043,5.826086957,0.869565217,0,1
158,0.765822785,0,0.196202532,0.037974684,32,0.25,3.96875,0.84375,0,0
163,0.773006135,0,0.214723926,0.012269939,36,0.277777778,3.555555556,0.833333333,0,0
155,0.761290323,0.006451613,0.180645161,0.051612903,29,0.310344828,4.379310345,0.862068966,0,1
44,0.795454545,0,0.136363636,0.090909091,7,0.142857143,5.571428571,0.857142857,0,0
160,0.63125,0.1625,0.1875,0.01875,31,0.290322581,4.193548387,0.935483871,1,1
39,0.794871795,0,0.179487179,0.025641026,8,0,4,1,0,0
132,0.727272727,0,0.242424242,0.045454545,33,0.424242424,3.090909091,0.818181818,0,0
24,0.875,0,0.125,0,4,0.25,5.25,1,0,0
35,0.771428571,0,0.171428571,0.057142857,7,0.285714286,4.142857143,1,0,0
32,0.78125,0,0.1875,0.0625,7,0.285714286,3.857142857,0.857142857,0,0
31,0.709677419,0.032258065,0.193548387,0.064516129,7,0.142857143,3.571428571,1,0,0
36,0.777777778,0,0.166666667,0.055555556,7,0.142857143,4.285714286,1,0,0
131,0.717557252,0,0.20610687,0.076335878,28,0.285714286,3.714285714,0.857142857,0,0
163,0.748466258,0,0.171779141,0.085889571,29,0.275862069,4.689655172,0.793103448,0,0
30,0.766666667,0,0.2,0.033333333,7,0.285714286,3.428571429,1,0,0
118,0.737288136,0,0.220338983,0.042372881,27,0.333333333,3.407407407,0.814814815,0,0
82,0.695121951,0,0.195121951,0.109756098,17,0.235294118,3.882352941,1,0,0
125,0.608,0.184,0.144,0.064,19,0.263157895,5.631578947,0.947368421,0,1
146,0.657534247,0,0.219178082,0.123287671,33,0.272727273,3.454545455,0.878787879,0,0
75,0.746666667,0,0.173333333,0.08,14,0.071428571,4.428571429,0.928571429,0,0
22,0.636363636,0.045454545,0.272727273,0.045454545,7,0.714285714,2.285714286,1,0,0
97,0.742268041,0,0.206185567,0.06185567,21,0.333333333,3.714285714,0.952380952,0,0
76,0.763157895,0,0.184210526,0.065789474,15,0.266666667,4.2,0.8,0,0
154,0.597402597,0.227272727,0.136363636,0.038961039,22,0.181818182,6.045454545,1,0,1
27,0.777777778,0,0.148148148,0.074074074,5,0,4.6,1,0,0
42,0.738095238,0,0.214285714,0.047619048,10,0.3,3.3,1,0,0
74,0.783783784,0,0.175675676,0.040540541,14,0.142857143,4.357142857,1,0,0
163,0.73006135,0.116564417,0.147239264,0.006134969,25,0.24,5.56,1,1,1
27,0.777777778,0,0.185185185,0.037037037,6,0.166666667,3.666666667,1,0,0
14,0.428571429,0,0.214285714,0.357142857,4,0.75,2.75,1,0,0
129,0.720930233,0,0.201550388,0.07751938,27,0.333333333,3.814814815,0.925925926,0,0
73,0.821917808,0,0.178082192,0,14,0.142857143,4.285714286,1,0,0
88,0.784090909,0,0.204545455,0.011363636,19,0.263157895,3.684210526,1,0,0
26,0.730769231,0,0.153846154,0.115384615,5,0,4.4,1,0,0
155,0.761290323,0,0.161290323,0.083870968,26,0.269230769,5.038461538,0.807692308,0,0
11,0.727272727,0.090909091,0.090909091,0.090909091,2,0.5,5,1,0,0
23,0.782608696,0,0.173913043,0.043478261,5,0.2,3.8,1,0,0
161,0.689440994,0.111801242,0.167701863,0.031055901,28,0.142857143,4.785714286,1,1,1
73,0.698630137,0.082191781,0.164383562,0.054794521,13,0.076923077,4.692307692,1,0,1
25,0.8,0,0.2,0,6,0.166666667,3.333333333,1,0,0
145,0.772413793,0,0.15862069,0.068965517,24,0.083333333,5.083333333,0.875,0,0
51,0.705882353,0.019607843,0.196078431,0.078431373,11,0.272727273,3.727272727,1,0,0
40,0.775,0,0.2,0.025,9,0.333333333,3.555555556,1,0,0
155,0.787096774,0,0.180645161,0.032258065,29,0.172413793,4.379310345,0.896551724,0,0
124,0.741935484,0,0.177419355,0.080645161,23,0.173913043,4.434782609,1,0,0
18,0.666666667,0,0.166666667,0.166666667,4,0.5,3.75,1,0,0
6,0.666666667,0,0.166666667,0.166666667,2,0.5,2.5,1,0,0
126,0.746031746,0.007936508,0.23015873,0.015873016,30,0.5,3.233333333,0.9,0,0
46,0.826086957,0,0.173913043,0,9,0.333333333,4.222222222,1,0,0
30,0.733333333,0.033333333,0.233333333,0,8,0.5,2.875,1,0,0
35,0.828571429,0,0.142857143,0.028571429,6,0.166666667,5,1,0,0
180,0.716666667,0.116666667,0.15,0.016666667,28,0.142857143,5.464285714,0.892857143,0,1
114,0.649122807,0.157894737,0.131578947,0.061403509,16,0.125,6.1875,0.9375,1,1
