C,alpha/C,digit/C,whitespace/C,spe_ch/C,W,short words/W,avg_W_len,unique_W/W,class
119,0.764705882,0,0.210084034,0.025210084,26,0.730769231,3.615384615,0.769230769,ham
329,0.762917933,0,0.194528875,0.045592705,65,0.861538462,4.092307692,0.876923077,ham
80,0.775,0,0.175,0.05,15,0.866666667,4.4,1,ham
24,0.791666667,0,0.208333333,0,6,0.833333333,3.166666667,1,ham
150,0.713333333,0.086666667,0.18,0.02,28,0.821428571,4.392857143,0.928571429,spam
34,0.764705882,0,0.176470588,0.058823529,7,1,4,1,ham
65,0.753846154,0,0.184615385,0.061538462,13,0.769230769,4.076923077,1,ham
27,0.777777778,0,0.185185185,0.037037037,6,0.666666667,3.666666667,1,ham
24,0.791666667,0,0.166666667,0.041666667,5,0.8,4,1,ham
53,0.811320755,0,0.188679245,0,11,0.636363636,3.909090909,1,ham
28,0.75,0,0.178571429,0.071428571,6,0.5,3.833333333,1,ham
22,0.772727273,0,0.181818182,0.045454545,5,1,3.6,1,ham
23,0.782608696,0,0.130434783,0.086956522,4,1,5,1,ham
158,0.64556962,0.151898734,0.183544304,0.018987342,30,0.833333333,4.3,1,spam
191,0.743455497,0.015706806,0.209424084,0.031413613,41,0.731707317,3.682926829,0.951219512,ham
75,0.773333333,0,0.2,0.026666667,16,0.75,3.75,1,ham
23,0.739130435,0,0.217391304,0.043478261,6,0.5,3,1,ham
29,0.724137931,0,0.103448276,0.172413793,4,1,6.5,1,ham
37,0.837837838,0,0.108108108,0.054054054,5,1,6.6,1,ham
40,0.775,0,0.175,0.05,8,0.5,4.125,0.75,ham
93,0.655913978,0,0.225806452,0.11827957,22,0.545454545,3.272727273,0.863636364,ham
107,0.76635514,0,0.196261682,0.037383178,22,0.772727273,3.909090909,0.909090909,ham
157,0.662420382,0.152866242,0.133757962,0.050955414,22,0.863636364,6.181818182,0.818181818,spam
52,0.807692308,0,0.173076923,0.019230769,10,0.8,4.3,1,ham
71,0.718309859,0.028169014,0.211267606,0.042253521,16,0.625,3.5,0.875,ham
53,0.698113208,0,0.188679245,0.113207547,11,0.727272727,3.909090909,1,ham
51,0.607843137,0.137254902,0.215686275,0.039215686,12,0.75,3.333333333,1,ham
152,0.644736842,0.125,0.190789474,0.039473684,30,0.766666667,4.1,0.866666667,spam
98,0.775510204,0,0.193877551,0.030612245,20,0.8,3.95,1,ham
89,0.775280899,0,0.179775281,0.04494382,17,1,4.294117647,0.941176471,ham
50,0.76,0,0.16,0.08,9,0.888888889,4.666666667,1,ham
158,0.759493671,0,0.17721519,0.063291139,29,0.75862069,4.482758621,0.896551724,ham
135,0.792592593,0,0.192592593,0.014814815,27,0.777777778,4.037037037,0.962962963,ham
31,0.774193548,0,0.193548387,0.032258065,7,0.714285714,3.571428571,1,ham
41,0.731707317,0,0.195121951,0.073170732,9,0.666666667,3.666666667,1,ham
57,0.807017544,0,0.175438596,0.01754386,11,0.727272727,4.272727273,1,ham
50,0.72,0,0.18,0.1,10,0.8,4.1,0.9,ham
777,0.765765766,0,0.207207207,0.027027027,162,0.765432099,3.802469136,0.604938272,ham
34,0.764705882,0,0.205882353,0.029411765,8,0.75,3.375,1,ham
35,0.771428571,0,0.228571429,0,9,0.777777778,3,0.777777778,ham
100,0.81,0,0.17,0.02,18,0.722222222,4.611111111,0.777777778,ham
46,0.652173913,0,0.239130435,0.108695652,12,0.583333333,2.916666667,0.916666667,ham
183,0.693989071,0,0.191256831,0.114754098,36,0.805555556,4.111111111,0.777777778,ham
71,0.774647887,0,0.211267606,0.014084507,16,0.625,3.5,0.9375,ham
30,0.8,0,0.2,0,7,0.714285714,3.428571429,1,ham
33,0.757575758,0,0.181818182,0.060606061,7,1,3.857142857,1,ham
75,0.773333333,0.013333333,0.2,0.013333333,16,0.875,3.75,0.9375,ham
55,0.763636364,0,0.218181818,0.018181818,13,0.615384615,3.307692308,0.923076923,ham
117,0.726495726,0.068376068,0.162393162,0.042735043,20,0.75,4.9,0.95,spam
84,0.773809524,0,0.214285714,0.011904762,19,0.789473684,3.473684211,0.947368421,spam
155,0.722580645,0.077419355,0.15483871,0.04516129,25,0.8,5.24,0.88,spam
33,0.696969697,0,0.212121212,0.090909091,8,0.625,3.25,1,ham
96,0.739583333,0,0.208333333,0.052083333,21,0.666666667,3.619047619,0.80952381,ham
33,0.787878788,0,0.212121212,0,8,0.5,3.25,1,ham
132,0.712121212,0.090909091,0.174242424,0.022727273,24,0.708333333,4.541666667,0.916666667,spam
64,0.765625,0.015625,0.1875,0.03125,13,0.769230769,4,1,ham
23,0.652173913,0,0.130434783,0.217391304,4,0.75,5,1,ham
31,0.741935484,0,0.193548387,0.064516129,7,0.714285714,3.571428571,1,ham
127,0.74015748,0,0.181102362,0.078740157,24,0.791666667,4.333333333,0.833333333,ham
45,0.711111111,0,0.2,0.088888889,10,0.7,3.6,1,ham
62,0.758064516,0,0.209677419,0.032258065,14,0.714285714,3.5,0.857142857,ham
154,0.681818182,0.12987013,0.136363636,0.051948052,22,0.772727273,6.045454545,0.909090909,spam
153,0.660130719,0.156862745,0.14379085,0.039215686,23,0.913043478,5.695652174,1,spam
85,0.764705882,0,0.211764706,0.023529412,19,0.842105263,3.526315789,0.894736842,ham
32,0.71875,0.03125,0.21875,0.03125,8,0.5,3.125,1,ham
89,0.775280899,0,0.191011236,0.033707865,18,0.833333333,4,1,ham
63,0.80952381,0,0.174603175,0.015873016,12,0.666666667,4.333333333,1,ham
163,0.625766871,0.17791411,0.165644172,0.030674847,28,0.821428571,4.857142857,1,spam
28,0.821428571,0,0.178571429,0,6,0.833333333,3.833333333,1,ham
153,0.712418301,0.045751634,0.209150327,0.032679739,33,0.636363636,3.666666667,0.96969697,spam
40,0.775,0,0.2,0.025,9,0.666666667,3.555555556,1,ham
110,0.754545455,0.009090909,0.209090909,0.027272727,24,0.708333333,3.625,0.916666667,ham
52,0.769230769,0,0.192307692,0.038461538,11,0.727272727,3.818181818,1,ham
31,0.741935484,0.032258065,0.193548387,0.032258065,7,0.571428571,3.571428571,1,ham
27,0.740740741,0,0.185185185,0.074074074,6,0.666666667,3.666666667,1,ham
79,0.746835443,0,0.17721519,0.075949367,15,0.866666667,4.333333333,0.933333333,ham
21,0.80952381,0,0.142857143,0.047619048,4,1,4.5,1,ham
40,0.75,0,0.175,0.075,8,0.75,4.125,1,ham
143,0.622377622,0.132867133,0.202797203,0.041958042,30,0.733333333,3.8,0.8,spam
58,0.637931034,0,0.155172414,0.206896552,10,0.8,4.9,1,ham
53,0.773584906,0,0.188679245,0.037735849,11,0.636363636,3.909090909,0.909090909,ham
84,0.797619048,0,0.178571429,0.023809524,16,0.875,4.3125,0.9375,ham
15,0.733333333,0,0.2,0.066666667,4,0.75,3,1,ham
105,0.733333333,0,0.228571429,0.038095238,25,0.64,3.24,0.84,ham
30,0.766666667,0,0.2,0.033333333,7,0.857142857,3.428571429,1,ham
106,0.726415094,0,0.216981132,0.075471698,24,0.583333333,3.541666667,0.833333333,ham
92,0.782608696,0.010869565,0.173913043,0.032608696,17,0.705882353,4.470588235,0.882352941,ham
87,0.75862069,0,0.183908046,0.057471264,17,0.823529412,4.176470588,1,ham
15,0.733333333,0,0.2,0.066666667,4,0.75,3,1,ham
158,0.658227848,0.139240506,0.183544304,0.018987342,30,0.7,4.3,0.933333333,spam
51,0.764705882,0,0.215686275,0.019607843,12,0.833333333,3.333333333,0.833333333,ham
50,0.78,0,0.2,0.02,11,0.909090909,3.636363636,0.909090909,ham
63,0.714285714,0,0.206349206,0.079365079,14,0.571428571,3.571428571,0.928571429,ham
34,0.823529412,0,0.147058824,0.029411765,6,0.666666667,4.833333333,1,ham
160,0.7,0.0125,0.24375,0.04375,40,0.575,3.025,0.85,ham
29,0.827586207,0,0.172413793,0,6,1,4,1,ham
41,0.780487805,0,0.195121951,0.024390244,9,0.666666667,3.666666667,1,ham
68,0.573529412,0.029411765,0.220588235,0.176470588,16,0.5625,3.3125,0.9375,ham
91,0.769230769,0.010989011,0.186813187,0.032967033,18,0.722222222,4.111111111,1,ham
2,1,0,0,0,1,0,2,1,ham
64,0.71875,0,0.203125,0.109375,14,0.642857143,3.785714286,0.785714286,ham
133,0.77443609,0,0.187969925,0.045112782,26,0.807692308,4.192307692,0.923076923,ham
30,0.8,0,0.166666667,0.033333333,6,0.833333333,4.166666667,1,ham
145,0.572413793,0.193103448,0.179310345,0.055172414,27,0.666666667,4.407407407,0.888888889,spam
142,0.598591549,0.176056338,0.176056338,0.049295775,26,0.769230769,4.5,0.961538462,spam
35,0.828571429,0,0.171428571,0,7,0.714285714,4.142857143,1,ham
35,0.657142857,0,0.2,0.142857143,8,0.625,3.5,1,ham
25,0.88,0,0.12,0,4,1,5.5,1,ham
23,0.782608696,0,0.173913043,0.043478261,5,0.6,3.8,1,ham
32,0.78125,0,0.1875,0.03125,7,0.857142857,3.714285714,1,ham
76,0.789473684,0,0.171052632,0.039473684,14,0.785714286,4.5,0.857142857,ham
65,0.784615385,0,0.153846154,0.061538462,11,0.818181818,5,0.909090909,ham
136,0.727941176,0,0.183823529,0.088235294,26,0.807692308,4.269230769,0.884615385,ham
55,0.8,0,0.163636364,0.036363636,10,0.8,4.6,1,ham
160,0.66875,0.11875,0.1625,0.05,27,0.888888889,4.962962963,0.962962963,spam
124,0.790322581,0.008064516,0.193548387,0.008064516,25,0.76,4,0.96,ham
156,0.628205128,0.166666667,0.141025641,0.064102564,23,0.913043478,5.826086957,1,spam
46,0.695652174,0,0.152173913,0.152173913,8,1,4.875,1,ham
120,0.733333333,0.008333333,0.225,0.033333333,28,0.642857143,3.321428571,0.892857143,ham
71,0.746478873,0,0.211267606,0.042253521,16,0.6875,3.5,1,ham
57,0.596491228,0.070175439,0.210526316,0.122807018,13,0.692307692,3.461538462,1,ham
53,0.79245283,0,0.20754717,0,12,0.75,3.5,1,ham
49,0.795918367,0,0.183673469,0.020408163,10,0.7,4,1,ham
51,0.784313725,0,0.196078431,0.019607843,11,0.818181818,3.727272727,1,ham
29,0.724137931,0.034482759,0.172413793,0.068965517,6,0.666666667,4,1,ham
37,0.756756757,0,0.189189189,0.054054054,8,0.75,3.75,1,ham
67,0.71641791,0,0.164179104,0.119402985,12,0.916666667,4.666666667,1,ham
41,0.707317073,0.024390244,0.243902439,0.024390244,11,0.636363636,2.818181818,1,ham
92,0.554347826,0,0.141304348,0.304347826,14,0.785714286,5.642857143,1,ham
30,0.766666667,0,0.166666667,0.066666667,6,0.666666667,4.166666667,1,ham
67,0.776119403,0,0.194029851,0.029850746,14,0.714285714,3.857142857,1,ham
46,0.695652174,0,0.152173913,0.152173913,8,1,4.875,1,ham
87,0.770114943,0.011494253,0.195402299,0.022988506,18,0.722222222,3.888888889,1,ham
93,0.774193548,0,0.193548387,0.032258065,19,0.789473684,3.947368421,1,ham
23,0.869565217,0,0.130434783,0,4,1,5,1,ham
156,0.679487179,0.141025641,0.153846154,0.025641026,25,0.8,5.28,1,spam
34,0.823529412,0,0.147058824,0.029411765,6,0.833333333,4.833333333,1,ham
74,0.608108108,0.189189189,0.175675676,0.027027027,14,0.785714286,4.357142857,1,spam
59,0.762711864,0,0.152542373,0.084745763,10,0.8,5,1,ham
157,0.732484076,0,0.165605096,0.101910828,27,0.851851852,4.851851852,0.851851852,ham
72,0.777777778,0,0.180555556,0.041666667,14,0.928571429,4.214285714,1,ham
76,0.776315789,0,0.171052632,0.052631579,14,0.785714286,4.5,0.928571429,ham
65,0.753846154,0,0.215384615,0.030769231,15,0.733333333,3.4,1,ham
58,0.672413793,0.017241379,0.206896552,0.103448276,13,0.769230769,3.538461538,0.923076923,ham
133,0.571428571,0.195488722,0.180451128,0.052631579,25,0.76,4.36,0.92,spam
14,0.571428571,0,0.142857143,0.285714286,3,1,4,1,ham
27,0.740740741,0,0.185185185,0.074074074,6,0.666666667,3.666666667,1,ham
143,0.734265734,0,0.20979021,0.055944056,31,0.806451613,3.64516129,0.967741935,ham
53,0.79245283,0,0.188679245,0.018867925,11,0.727272727,3.909090909,1,ham
52,0.692307692,0,0.211538462,0.096153846,12,0.583333333,3.416666667,1,ham
31,0.838709677,0,0.129032258,0.032258065,5,1,5.4,1,ham
39,0.820512821,0,0.179487179,0,8,0.875,4,1,ham
104,0.653846154,0.115384615,0.192307692,0.038461538,21,0.80952381,4,0.904761905,spam
83,0.710843373,0,0.21686747,0.072289157,19,0.684210526,3.421052632,0.947368421,ham
34,0.823529412,0,0.147058824,0.029411765,6,0.666666667,4.833333333,1,ham
21,0.80952381,0,0.142857143,0.047619048,4,1,4.5,1,ham
87,0.75862069,0,0.16091954,0.08045977,15,0.866666667,4.866666667,0.933333333,ham
61,0.704918033,0,0.213114754,0.081967213,14,0.642857143,3.428571429,1,ham
149,0.711409396,0,0.181208054,0.11409396,28,0.607142857,4.392857143,0.857142857,ham
153,0.660130719,0.156862745,0.150326797,0.032679739,24,0.916666667,5.416666667,1,spam
123,0.723577236,0.008130081,0.227642276,0.040650407,29,0.689655172,3.275862069,0.931034483,ham
24,0.791666667,0,0.125,0.083333333,4,1,5.25,1,ham
32,0.8125,0,0.0625,0.125,3,0.666666667,10,1,ham
21,0.80952381,0,0.142857143,0.047619048,4,1,4.5,1,ham
49,0.795918367,0,0.183673469,0.020408163,10,0.6,4,1,ham
108,0.787037037,0,0.212962963,0,24,0.791666667,3.541666667,0.958333333,ham
119,0.764705882,0,0.193277311,0.042016807,24,0.75,4,0.958333333,ham
129,0.674418605,0.15503876,0.131782946,0.03875969,18,0.833333333,6.222222222,0.944444444,spam
34,0.676470588,0,0.235294118,0.088235294,9,0.555555556,2.888888889,1,ham
38,0.842105263,0,0.131578947,0.026315789,6,1,5.5,1,ham
26,0.807692308,0,0.192307692,0,6,0.666666667,3.5,1,ham
32,0.78125,0,0.21875,0,8,0.75,3.125,1,ham
153,0.738562092,0.039215686,0.163398693,0.058823529,26,0.730769231,4.923076923,0.884615385,ham
115,0.669565217,0,0.226086957,0.104347826,27,0.740740741,3.296296296,0.777777778,ham
45,0.777777778,0,0.177777778,0.044444444,9,0.888888889,4.111111111,1,ham
55,0.672727273,0.036363636,0.236363636,0.054545455,14,0.642857143,3,0.928571429,ham
38,0.789473684,0,0.157894737,0.052631579,7,0.857142857,4.571428571,1,ham
143,0.762237762,0,0.188811189,0.048951049,28,0.75,4.142857143,0.928571429,spam
80,0.7375,0,0.15,0.1125,13,0.846153846,5.230769231,1,ham
52,0.769230769,0,0.153846154,0.096153846,9,0.666666667,5,0.888888889,ham
62,0.806451613,0,0.161290323,0.032258065,11,0.909090909,4.727272727,1,ham
52,0.788461538,0.019230769,0.153846154,0.038461538,9,0.888888889,4.888888889,1,ham
79,0.746835443,0.025316456,0.215189873,0.037974684,18,0.611111111,3.555555556,0.833333333,ham
36,0.861111111,0,0.138888889,0,6,1,5.166666667,1,ham
426,0.762910798,0,0.20657277,0.030516432,89,0.719101124,3.797752809,0.730337079,ham
62,0.64516129,0,0.209677419,0.14516129,14,0.714285714,3.5,0.928571429,ham
371,0.770889488,0.002695418,0.185983827,0.045822102,70,0.828571429,4.342857143,0.757142857,ham
160,0.78125,0,0.15,0.06875,25,0.88,5.44,0.88,ham
120,0.625,0.158333333,0.158333333,0.058333333,20,0.8,5.05,0.95,spam
52,0.769230769,0,0.096153846,0.134615385,6,0.666666667,7.833333333,1,ham
137,0.729927007,0.01459854,0.240875912,0.01459854,34,0.588235294,3.058823529,0.823529412,ham
41,0.829268293,0,0.146341463,0.024390244,7,0.714285714,5,1,ham
62,0.774193548,0,0.209677419,0.016129032,14,0.714285714,3.5,1,ham
22,0.772727273,0,0.227272727,0,6,0.5,2.833333333,1,ham
38,0.736842105,0.052631579,0.184210526,0.026315789,8,0.625,3.875,1,ham
50,0.74,0.02,0.18,0.06,10,0.9,4.1,1,ham
82,0.780487805,0,0.182926829,0.036585366,16,0.6875,4.1875,0.9375,ham
156,0.743589744,0.08974359,0.134615385,0.032051282,22,0.863636364,6.136363636,1,spam
84,0.797619048,0,0.19047619,0.011904762,17,0.764705882,4,0.941176471,ham
39,0.717948718,0,0.179487179,0.102564103,8,0.625,4,1,ham
74,0.77027027,0,0.162162162,0.067567568,13,1,4.769230769,0.923076923,ham
52,0.788461538,0,0.211538462,0,12,0.583333333,3.416666667,1,ham
94,0.744680851,0.031914894,0.20212766,0.021276596,20,0.7,3.75,0.9,ham
38,0.789473684,0.026315789,0.184210526,0,8,0.75,3.875,1,ham
38,0.815789474,0,0.157894737,0.026315789,7,0.714285714,4.571428571,1,ham
74,0.756756757,0,0.216216216,0.027027027,17,0.647058824,3.411764706,0.882352941,ham
61,0.639344262,0,0.213114754,0.147540984,14,0.714285714,3.428571429,1,ham
58,0.724137931,0,0.189655172,0.086206897,12,0.75,3.916666667,1,ham
23,0.782608696,0,0.217391304,0,6,0.5,3,1,ham
37,0.864864865,0,0.135135135,0,6,0.666666667,5.333333333,1,ham
45,0.822222222,0,0.133333333,0.044444444,7,0.857142857,5.571428571,1,ham
51,0.803921569,0,0.176470588,0.019607843,10,0.9,4.2,0.9,ham
24,0.833333333,0,0.166666667,0,5,0.8,4,1,ham
42,0.761904762,0,0.214285714,0.023809524,10,0.7,3.3,1,ham
122,0.778688525,0.008196721,0.18852459,0.024590164,24,0.875,4.125,0.833333333,ham
43,0.837209302,0,0.162790698,0,8,1,4.5,1,ham
36,0.75,0,0.166666667,0.083333333,7,0.714285714,4.285714286,1,ham
45,0.777777778,0.022222222,0.2,0,10,0.6,3.6,1,ham
155,0.709677419,0.103225806,0.161290323,0.025806452,26,0.807692308,5,1,spam
35,0.685714286,0,0.257142857,0.057142857,10,0.6,2.6,0.9,ham
59,0.728813559,0,0.152542373,0.118644068,10,0.8,5,1,ham
31,0.774193548,0,0.193548387,0.032258065,7,0.714285714,3.571428571,0.857142857,ham
50,0.74,0,0.22,0.04,12,0.75,3.25,1,ham
27,0.777777778,0,0.222222222,0,7,0.714285714,3,1,ham
40,0.8,0.025,0.15,0.025,7,0.714285714,4.857142857,1,ham
37,0.756756757,0,0.189189189,0.054054054,8,0.625,3.75,1,ham
84,0.69047619,0.011904762,0.238095238,0.05952381,21,0.523809524,3.047619048,0.952380952,ham
150,0.626666667,0.14,0.166666667,0.066666667,26,0.846153846,4.807692308,0.961538462,spam
124,0.661290323,0.032258065,0.233870968,0.072580645,30,0.533333333,3.166666667,0.9,ham
45,0.688888889,0,0.244444444,0.066666667,12,0.416666667,2.833333333,1,ham
31,0.774193548,0,0.193548387,0.032258065,7,0.714285714,3.571428571,1,ham
52,0.788461538,0,0.173076923,0.038461538,10,0.7,4.3,1,ham
38,0.763157895,0,0.184210526,0.052631579,8,0.875,3.875,1,ham
32,0.78125,0,0.1875,0.03125,7,0.714285714,3.714285714,1,ham
52,0.769230769,0,0.192307692,0.038461538,11,0.727272727,3.818181818,1,ham
40,0.775,0,0.175,0.05,8,0.875,4.125,0.875,ham
95,0.652631579,0,0.263157895,0.084210526,26,0.576923077,2.692307692,0.538461538,ham
31,0.838709677,0,0.129032258,0.032258065,5,0.8,5.4,1,ham
157,0.541401274,0.178343949,0.159235669,0.121019108,26,0.807692308,5.076923077,1,spam
276,0.713768116,0,0.213768116,0.072463768,60,0.65,3.616666667,0.883333333,ham
51,0.725490196,0,0.176470588,0.098039216,10,0.8,4.2,0.9,ham
26,0.769230769,0,0.153846154,0.076923077,5,1,4.4,1,ham
36,0.805555556,0,0.166666667,0.027777778,7,0.714285714,4.285714286,1,ham
99,0.797979798,0,0.181818182,0.02020202,19,0.894736842,4.263157895,0.947368421,ham
156,0.711538462,0.121794872,0.141025641,0.025641026,23,0.826086957,5.826086957,0.869565217,spam
149,0.724832215,0.026845638,0.194630872,0.053691275,30,0.733333333,4,0.766666667,spam
44,0.795454545,0,0.113636364,0.090909091,6,0.833333333,6.5,1,ham
23,0.869565217,0,0.130434783,0,4,0.75,5,1,ham
160,0.61875,0.14375,0.16875,0.06875,28,0.714285714,4.75,0.964285714,spam
63,0.682539683,0,0.174603175,0.142857143,12,0.75,4.333333333,1,ham
60,0.766666667,0,0.166666667,0.066666667,11,0.727272727,4.545454545,1,ham
40,0.75,0,0.175,0.075,8,0.875,4.125,1,ham
133,0.744360902,0.030075188,0.203007519,0.022556391,28,0.785714286,3.785714286,0.964285714,ham
30,0.7,0.166666667,0.066666667,0.066666667,3,1,9.333333333,1,spam
27,0.777777778,0,0.222222222,0,7,0.714285714,3,1,ham
42,0.761904762,0,0.19047619,0.047619048,9,0.777777778,3.777777778,0.888888889,ham
40,0.75,0,0.15,0.1,7,0.857142857,4.857142857,1,ham
17,0.647058824,0,0.117647059,0.235294118,3,1,5,1,ham
80,0.775,0,0.175,0.05,15,0.8,4.4,1,ham
38,0.789473684,0,0.184210526,0.026315789,8,0.875,3.875,1,ham
48,0.770833333,0,0.208333333,0.020833333,11,0.818181818,3.454545455,1,ham
35,0.771428571,0,0.2,0.028571429,8,0.875,3.5,1,ham
140,0.742857143,0.014285714,0.164285714,0.078571429,24,0.75,4.875,1,ham
156,0.673076923,0.102564103,0.173076923,0.051282051,28,0.857142857,4.607142857,0.928571429,spam
358,0.751396648,0,0.198324022,0.05027933,72,0.777777778,3.986111111,0.75,ham
40,0.7,0,0.15,0.15,7,0.857142857,4.857142857,1,ham
47,0.808510638,0,0.170212766,0.021276596,9,1,4.333333333,1,ham
152,0.776315789,0,0.197368421,0.026315789,31,0.806451613,3.935483871,0.967741935,ham
159,0.660377358,0.113207547,0.163522013,0.062893082,27,0.777777778,4.925925926,0.962962963,spam
144,0.611111111,0.236111111,0.131944444,0.020833333,20,0.95,6.25,1,spam
30,0.8,0,0.166666667,0.033333333,6,0.666666667,4.166666667,1,ham
11,0.545454545,0,0.090909091,0.363636364,2,1,5,1,ham
44,0.795454545,0,0.204545455,0,10,0.8,3.5,0.9,ham
87,0.735632184,0.022988506,0.195402299,0.045977011,18,0.722222222,3.888888889,1,ham
158,0.670886076,0.101265823,0.139240506,0.088607595,23,0.913043478,5.913043478,1,spam
47,0.744680851,0,0.14893617,0.106382979,8,0.75,5,1,ham
64,0.6875,0.046875,0.21875,0.046875,15,0.8,3.333333333,1,ham
24,0.916666667,0,0.083333333,0,3,1,7.333333333,1,ham
95,0.8,0,0.178947368,0.021052632,18,0.777777778,4.333333333,0.944444444,ham
134,0.805970149,0,0.179104478,0.014925373,25,0.72,4.4,0.96,ham
23,0.739130435,0,0.217391304,0.043478261,6,0.5,3,1,ham
32,0.6875,0,0.1875,0.125,7,0.714285714,3.714285714,1,ham
174,0.752873563,0,0.212643678,0.034482759,38,0.789473684,3.605263158,0.842105263,ham
154,0.649350649,0.136363636,0.162337662,0.051948052,26,0.769230769,4.961538462,0.961538462,spam
37,0.648648649,0,0.216216216,0.162162162,9,0.666666667,3.333333333,0.888888889,ham
35,0.828571429,0,0.171428571,0,7,0.714285714,4.142857143,1,ham
147,0.755102041,0.013605442,0.210884354,0.020408163,32,0.78125,3.625,0.84375,ham
159,0.641509434,0.144654088,0.169811321,0.044025157,28,0.75,4.714285714,0.821428571,spam
49,0.775510204,0,0.183673469,0.040816327,10,0.7,4,1,ham
157,0.78343949,0.01910828,0.178343949,0.01910828,29,0.724137931,4.448275862,0.965517241,spam
107,0.785046729,0,0.186915888,0.028037383,21,0.714285714,4.142857143,0.952380952,ham
37,0.783783784,0,0.189189189,0.027027027,8,0.875,3.75,1,ham
60,0.766666667,0,0.166666667,0.066666667,11,0.818181818,4.545454545,0.909090909,ham
158,0.734177215,0.088607595,0.14556962,0.03164557,24,0.875,5.625,1,spam
37,0.72972973,0,0.216216216,0.054054054,9,0.777777778,3.222222222,1,ham
156,0.807692308,0.006410256,0.179487179,0.006410256,29,0.75862069,4.413793103,0.862068966,ham
185,0.8,0,0.183783784,0.016216216,35,0.8,4.314285714,1,ham
28,0.785714286,0,0.178571429,0.035714286,6,0.833333333,3.833333333,1,ham
170,0.552941176,0.241176471,0.152941176,0.052941176,27,0.814814815,5.333333333,1,spam
159,0.773584906,0,0.157232704,0.06918239,26,0.884615385,5.153846154,0.884615385,ham
